run_id,variant,seed,mae,rank_correlation,calibration_slope
symbolic-insuff-pair1-witness-s42,V_future_relational_witness_symbolic_insufficiency,42,0.144631,0.935294,0.828296
symbolic-insuff-pair1-witness-s123,V_future_relational_witness_symbolic_insufficiency,123,0.158179,0.905882,1.002760
symbolic-insuff-pair1-witness-s777,V_future_relational_witness_symbolic_insufficiency,777,0.251281,0.911765,0.916780
symbolic-insuff-pair1-control-s42,V_control_symbolic_symbolic_insufficiency_regressor,42,0.279591,-0.299190,-0.690091
symbolic-insuff-pair1-control-s123,V_control_symbolic_symbolic_insufficiency_regressor,123,0.315434,-0.019132,0.035527
symbolic-insuff-pair1-control-s777,V_control_symbolic_symbolic_insufficiency_regressor,777,0.329029,-0.066274,-0.122905
