provider,window_id,source_lane_id,circuit_template,packet_family_count,max_conservative_mae_standard_error,minimum_phasewrap_mae_margin_for_95pct_shot_noise_separation,ready
ibm_runtime,ibm_runtime__independent_window_00,ibm_cx_seed314_rows16_shots4096,two_ry_cx_parity_z_readout_v1,5,0.001381067932,0.003828125,True
ibm_runtime,ibm_runtime__independent_window_00,ibm_product_seed314_rows16_shots4096,two_ry_product_state_z_readout_v1,5,0.001381067932,0.003828125,True
ibm_runtime,ibm_runtime__independent_window_01,ibm_cx_seed314_rows16_shots4096,two_ry_cx_parity_z_readout_v1,5,0.001381067932,0.003828125,True
ibm_runtime,ibm_runtime__independent_window_01,ibm_product_seed314_rows16_shots4096,two_ry_product_state_z_readout_v1,5,0.001381067932,0.003828125,True
